food_kr,food_en,source_reliability,source_name,rule_source,임산부_정보유무,임산부_주의,수유부_정보유무,수유부_주의
무,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
냉이,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
쇠고기,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
돼지고기,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
생선,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
달걀,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
현미,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
해바라기씨,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
당근,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
귀리,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
건자두,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
콩 수프,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
시리얼,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
구운 콩,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
구운 감자,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
레몬,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
레몬물,,High,정식품 – 임산부에게 좋은 음식,https://www.vegemil.co.kr/webzine/Q1_2018/sub05,TRUE,Safe,FALSE,None
소고기,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
등푸른 생선,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
연어,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
꽁치,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
고등어,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
참치,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
견과류,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Conditional,FALSE,None
유산균,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
요거트,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
김치,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
나또,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
우유,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
치즈,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
두부,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
콩,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
달걀,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
현미,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
과일,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
키위,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
딸기,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
사과,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
배,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
바나나,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Safe,FALSE,None
파인애플,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Avoid,FALSE,None
수박,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Conditional,FALSE,None
참외,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Conditional,FALSE,None
카페인,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
커피,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
홍차,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
녹차,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
날 음식,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Caution,FALSE,None
술,,Low,아이코드 – 건강한 아이 낳기에 도움되는 임산부에게 좋은 음식과 안 좋은 음식!,https://www.icord.com/artyboard/?act=bbs&subAct=view&bid=bbs_info&seq=13629,TRUE,Avoid,FALSE,None
양배추,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
콩,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
시금치,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
대두,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
고구마,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
우유,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
생선,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
두부,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
고기,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
콩,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
달걀 노른자,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
요구르트,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
치즈,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
두부,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
멸치,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
굴,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
조개,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
소고기,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
상추,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
건포도,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
당근,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
토마토,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
달걀,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
시금치,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
브로콜리,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
통곡물,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
유제품,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,TRUE,Safe,FALSE,None
스틸티,,Low,마더스베이비 – 슬기로운 임산부 식단관리 _임신주기별 필수 영양소는?,https://mothersbaby.co.kr/article/%EB%B0%94%EB%B9%84%EC%A6%88%EB%A7%A4%EA%B1%B0%EC%A7%84/5/64558/,FALSE,None,TRUE,Safe
무가당 요거트,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
치즈,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
스트링치즈,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
견과류,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
호두,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
아몬드,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
잣,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
땅콩,,Low,AI복붙 포스팅 극혐하며 내가 보려고 직접 정리하는 극J 블로거 리뷰리 – [출산로드 vol.3] 임산부 음식 총정리 - 좋은 음식 vs 나쁜음식 (feat. 개월별 필요 영양소),https://re-view-lee.tistory.com/92#google_vignette,TRUE,Safe,FALSE,None
